Id;Green_MS;Yellow_MS;Orange1_MS;Orange2_MS;Red_MS;Yellow_TE;Orange_TE;Cyan_TE;Dblue_TE;Black_TE;Green_RGB;Yellow_RGB;Orange1_RGB;Orange2_RGB;Red_RGB;Sicaklik_Ort;Sicaklik_Max;Sicaklik_Min;Nem_Ort;Nem_Max;Nem_Min;Yagis;Ruzgar_Ort;Ruzgar_Max;Gunluk_ET0;Ilaclama;Kullenme;Tarih
5611;15,07220037;39,656817;31,07329058;11,3985175;3,504293876;21,77029682;30,3805726;23,58830394;20,75745008;4,422088897;13,36175848;18,24600914;22,3088347;30,93217019;22,5362497;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5612;14,57502887;34,59802135;30,76258067;14,38958809;4,17002005;20,9226667;30,84398971;24,02952683;21,1762386;4,067152026;12,22621489;15,69464974;23,29079961;25,79471297;23,30422629;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5613;11,69921272;33,33178848;30,65764697;13,97681504;6,278367187;20,49931306;29,85146626;23,65085405;20,7043327;3,640599867;13,01663754;17,03383418;20,20687469;30,87606086;22,68667602;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5614;17,79357372;41,14349338;29,14782387;11,320266;4,965510751;20,30760851;30,3634742;24,54098187;20,74914038;4,572245002;11,18597542;16,30587646;22,98666817;29,71298001;24,35773588;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5615;15,9811715;39,24608999;27,51150809;9,93463976;6,412166855;21,03128529;29,84077977;23,99227541;21,10538209;3,970516357;13,5510486;17,243058;21,33410022;30,03228735;23,00936085;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5616;11,95604782;39,12299151;30,46336686;16,28302778;4,883211861;21,73983616;29,41951891;24,31702226;20,2484417;4,588245123;9,147148069;17,53015916;21,83216618;26,98846895;22,5685949;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5617;18,38420686;34,29626762;30,84400449;16,29187592;2,761970498;21,33865828;30,47093167;23,329706;20,6822331;4,004734286;5,729923978;16,90256344;23,26901607;28,74964041;20,98904285;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5618;17,20174535;36,49622891;30,8130397;15,08785525;5,187947279;20,2768891;30,65016097;24,25785517;20,32340548;3,988986377;9,823262928;16,5953864;20,78756684;25,90316029;23,81671457;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5619;12,21706375;32,46806743;28,09571453;14,5359783;5,606692057;21,72036183;30,6610972;23,64373828;20,40899978;3,894211691;10,92874211;15,87211745;20,22830041;27,97611336;23,26644273;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5620;19,25074643;42,49415356;28,66912297;14,37350448;3,225318047;21,32737803;30,33596047;23,20410775;21,49983851;3,61063454;13,09415532;18,37443041;20,82002895;31,11071315;25,14763217;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5621;15,75935901;42,19144596;26,98377035;15,68881523;3,500804532;21,40632567;30,19323015;23,47108446;20,57732407;4,244417354;7,173229253;17,39130478;21,88967283;27,01307071;24,80137422;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5622;16,68637144;33,88357125;31,15190563;9,252181684;5,613142715;20,92399574;30,86758048;24,26869535;20,5912277;3,908038035;6,907056988;16,31817071;21,28711784;30,77893463;23,18746908;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5623;13,18381823;37,76600142;31,92972812;11,89209832;3,267242695;20,67543483;29,45639318;23,64568932;21,57730963;4,742108434;11,36901363;18,34524934;23,21283542;28,587963;21,41363093;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5624;19,16284514;35,29857585;32,48210968;11,68323354;5,615820686;20,29932836;29,49941234;24,42529222;21,23261496;3,445514666;10,88819094;16,9138823;20,98336372;28,00216922;21,5267893;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5625;16,39705706;33,46745433;30,11696155;9,554000743;5,439358505;20,83244302;29,6818145;23,8915975;20,75305003;4,303474667;9,763912267;15,90326489;21,16154384;28,67986304;21,72695907;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5626;13,1209127;38,2616765;26,96643533;11,60406953;3,916488172;21,77027524;30,49929788;24,06432269;20,94838058;4,190721459;12,98339901;15,61131319;21,80493116;29,00176262;23,53299706;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5627;16,22839347;39,34739118;32,42518914;12,01123942;2,543742031;20,54248154;30,02643624;23,63271902;21,41278281;3,917477841;10,29705069;16,30396676;22,6591582;26,17308194;22,87840281;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5628;16,03287128;33,04053908;28,28308015;14,04430389;5,27211645;20,33681783;30,40446552;23,07264972;20,67567538;4,075985835;11,09402967;15,83073706;20,82104888;26,06535923;21,2212352;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5629;11,61454164;41,71487112;26,66171867;16,77077519;2,829061171;21,00532303;29,37129291;24,33383781;20,60352057;3,55234537;7,153088752;17,01467735;22,64762713;27,17052127;25,13773654;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5630;13,17313096;38,41985936;30,64092801;9,574255698;5,109923047;21,24543215;30,55184373;23,9140386;21,43139175;4,06596274;13,57440674;15,65040305;23,01337883;26,18198638;22,69186095;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5631;16,28208962;39,55086518;26,73201723;10,07698377;5,640980508;21,70811208;30,62376053;23,71763721;21,13218504;3,806077291;13,65847931;17,08070971;23,01965684;29,20388371;21,87542384;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5632;16,15914284;43,41103586;27,22346624;17,48836982;5,746235118;21,54697446;30,32548117;24,28326735;20,88135346;3,461340593;8,246013085;17,30044442;21,16761532;30,27150139;25,01336982;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5633;13,57491257;34,13731036;27,98282385;15,14985978;2,723455069;20,9731735;29,88797059;24,29908179;21,7899274;3,878745711;9,221668463;17,94223586;22,35684165;30,62480766;25,44091117;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5634;16,69791748;42,39759654;28,23381563;18,08054196;3,118253576;20,28125391;30,59882524;24,46861343;21,23808402;4,198738516;5,93429175;16,09101005;21,66833344;27,78565252;24,9846054;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5635;17,98994666;35,87725251;27,91661403;10,34715468;5,088076747;20,46611579;29,55035544;24,16388922;21,08158882;4,106176476;9,941747655;18,14702731;22,42706122;26,847037;21,05054286;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5636;15,38417602;39,09484152;32,04884891;13,45817501;2,804019949;21,83487808;30,59863532;23,73498686;21,59791654;3,824290528;9,552768007;16,50781705;22,70182301;28,68962796;22,16254644;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5637;12,09979368;40,57717339;27,04409563;11,0401403;2,860990926;20,71154178;29,83015214;24,08588102;21,52740989;4,727623154;10,61002977;17,16832137;20,18652421;26,34944687;24,16493792;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5638;19,67756064;43,335274;29,97480522;15,6008524;4,705927734;21,71745724;30,72746625;24,03343372;20,9213774;4,347355555;8,392658057;17,42427387;22,14237718;29,74477921;24,15625848;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5639;11,63219831;38,15487887;26,99239958;12,89576592;4,078673999;21,67341447;30,50423608;23,31782023;20,83153711;3,495770291;11,05281252;16,86168937;20,82374936;27,53139303;21,76718829;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5640;14,12253868;38,95106892;27,9470463;12,25810457;5,254689322;21,67851421;29,43404018;24,08569824;21,66992552;3,671226834;13,04899294;16,96475372;22,18375608;29,17719506;22,47700105;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5641;14,18218267;43,27910883;28,16807899;18,11413466;5,872087894;21,28916453;29,7470937;23,33950318;20,43241733;3,560071173;11,57855889;15,66752454;20,59108585;31,22902746;22,08770458;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5642;14,19924779;37,4909189;28,17832536;12,71886745;4,453299411;20,97629854;29,42468313;24,44952945;21,46490318;3,520300534;12,3866123;15,71019739;21,9826223;30,93362677;24,9717651;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5643;14,14651213;35,65098343;31,55132531;15,12054882;3,974625849;20,95549347;29,78426231;23,45292235;20,52271228;3,367944373;11,73187631;16,4938536;21,68507175;29,76094418;24,86949294;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5644;17,16645273;40,2829549;28,2696468;12,20126873;2,418487032;20,35672884;30,42059075;23,6749946;21,49575993;3,88223215;8,625775737;16,27250844;21,92272678;30,52301221;22,52512841;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5645;14,04613031;36,82666128;31,4115959;11,40739956;6,410234494;21,2073178;30,78427374;23,38337084;21,36913644;3,455032448;8,476401957;17,96887026;22,70152883;27,75985408;21,29236369;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5646;19,79546584;37,07833198;32,70777078;10,53739654;3,587062287;20,8599259;30,20933272;23,42766988;20,31482138;4,310370472;11,3806157;18,35755259;22,32207466;26,99715241;22,00998914;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5647;16,02582652;42,51554493;27,69859438;10,14464108;3,129256889;21,07252516;30,6793847;23,89733886;21,1847327;4,71114829;11,25243642;16,39281807;21,45411584;30,83635764;25,06082079;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5648;12,99922882;36,13814192;26,99680075;11,31940478;5,457320453;20,9462436;30,09160826;23,52740609;20,37141573;4,610031122;9,289972748;16,81377653;22,04488848;27,12620224;24,10101166;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5649;13,6992204;38,84927215;27,44553323;16,93014172;2,111598908;21,56886153;30,48949634;23,75225176;20,75267303;3,536233288;9,808094062;18,12936803;20,65609585;30,5923508;22,99499407;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5650;13,0675265;36,317401;29,50089493;12,11743916;3,404988471;21,67114052;30,26983108;24,0933524;20,58677614;3,272384571;10,48084721;16,49940773;23,21002663;27,41765295;23,23117463;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5651;16,45631793;33,70235554;26,91053644;13,94755568;5,717789155;21,47729402;30,2398648;23,51023188;21,02288209;3,461922864;13,23994395;16,05394819;21,37727265;28,48117449;22,287667;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5652;14,88669388;38,96357535;29,96252016;12,0364727;3,629715538;20,54121678;30,21398154;23,68945709;21,54430539;3,273130825;13,54413215;17,23673299;20,59199139;28,73369715;23,81829841;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5653;16,05683826;33,72295615;30,72995454;13,06168262;2,623277976;20,91639873;30,04932689;23,0983567;21,12493774;4,351531391;7,213742257;16,03624124;23,1829519;30,16622964;21,30836308;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5654;13,60623099;42,31743691;29,80723884;9,804684872;3,540589659;21,18719337;30,33176333;23,18738004;20,46607253;3,684877497;7,488865147;16,29611129;21,50345106;30,24733992;25,24149276;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5655;15,67688016;37,23023047;30,12285809;15,90696721;3,134000061;21,42062329;30,55171992;23,97819309;20,48278351;3,435786344;9,923690153;17,98473101;23,13821148;27,92166384;24,16406486;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5656;12,58357844;37,54139705;31,04488872;11,43575628;5,139808162;20,77139348;29,52626052;23,16650141;20,83930196;3,653352589;13,4060079;18,13557702;20,78538179;27,72807915;22,30842055;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5657;17,32972115;33,77661117;29,84489367;17,23916124;2,69909587;21,70502857;30,0749697;24,35858905;21,75520512;3,705215579;11,17513338;18,38201138;22,73756175;29,9709467;21,02693657;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5658;17,01160048;37,94729288;29,1020567;11,04024143;3,451070727;20,58098595;29,92246647;23,86614841;21,34106243;3,665003231;9,476467461;15,76209613;22,36014592;29,34819572;24,54536651;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5659;15,41953494;36,77864683;32,67651171;12,08185197;2,626947949;20,47797942;30,74976863;23,27673395;20,47286687;3,660014018;12,51216876;18,06390726;21,20419935;26,03683117;24,1414214;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5660;12,71868214;33,99645169;27,82011559;10,97975466;4,760642377;20,47748803;30,7308217;24,45775222;20,72385223;4,774955196;10,60567155;16,03079313;20,59183542;28,96620963;22,40286484;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5661;14,41809831;34,66043783;28,75852602;15,30092459;2,727201349;20,86674709;29,92602614;24,00986514;21,01598063;3,588271006;9,968922841;17,95269494;21,61314327;30,65065142;25,14486715;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5662;15,00255512;41,57033651;26,70431187;14,89095705;5,161666606;21,59172786;30,73594615;23,66980634;20,90762761;3,734012716;6,574746612;18,42440112;22,42166509;29,9797415;24,12379212;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5663;17,5079516;41,47088203;31,32888868;12,99850256;6,344249862;20,82555292;30,91368769;23,18495268;20,48581162;4,068486532;11,95529837;17,46856089;22,92370819;27,85719463;25,08003264;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5664;17,27598192;40,4989501;27,63804068;11,90445986;4,895671375;20,48248593;30,33521584;24,56711579;20,2994058;3,850010484;13,08015712;17,06215731;22,35522181;30,73488674;24,97548497;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5665;15,45048598;35,90879791;28,36510606;16,30558988;5,41426344;21,10005787;30,35214836;23,36690173;20,97113883;3,740826327;11,32921458;17,93463816;21,55418522;26,56484889;25,15562404;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5666;12,99238597;36,64269326;31,61581385;15,02541208;3,946432858;20,8699697;30,6981707;24,14329264;20,94044064;3,467681537;10,35969068;18,00784113;21,72160112;29,14343694;21,5419229;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5667;19,45746208;38,43152168;28,09192224;12,5977436;2,669930649;20,64797483;30,20738532;24,09850384;21,60262158;4,09124642;8,85745053;17,32449336;21,95204442;27,53261478;23,8224346;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5668;12,5738851;39,24226681;28,73053641;10,40343371;5,90204609;20,73687632;29,81532152;23,65452595;20,29742682;4,314162388;5,980565254;15,9649573;20,29072785;27,87988713;21,26835024;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5669;15,1902301;39,48244137;28,76415924;15,9970192;6,59194214;21,53426642;29,75598465;23,04663382;20,27081093;3,724816045;12,19903084;18,12430215;20,62147063;29,1645661;22,65969102;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5670;12,39795063;34,43351055;30,04269378;17,31950945;2,678637258;21,47556113;29,86136562;23,91048517;20,72052392;4,059725274;12,03553922;17,09803922;20,2475678;30,71157062;21,96521684;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5671;14,02221726;35,20876406;28,48839245;12,12577107;5,380651504;20,86419125;30,62356657;24,30931055;21,21999381;4,632939651;8,011827593;16,41324205;20,45058088;27,91453373;23,06348147;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5672;18,62813043;41,79950648;26,77087345;9,779935661;2,73295652;21,44352604;29,57596648;24,47092827;21,68672666;3,447872434;11,40137239;17,19538228;20,5202863;26,75945045;21,77107617;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5673;12,47685582;37,82295495;30,51548953;10,96309664;2,504185946;20,76568433;30,08108765;24,08853482;20,49897165;4,07089204;12,67780454;16,97464868;21,73914345;26,04769448;23,04580217;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5674;14,63866476;41,51615396;27,40925561;9,342767596;3,300308792;21,1426552;29,62857682;24,43933335;20,93060023;4,732594883;12,25148861;16,47937243;22,46260644;27,64388456;24,83543111;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5675;15,34977722;34,49993708;29,67879846;15,60119326;6,513504249;21,32326476;29,60096422;23,78774572;20,77424431;3,883580771;5,753180477;18,16831762;23,38263821;29,36866112;24,79810763;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5676;13,72703884;35,46775951;32,36375999;16,193867;4,73736201;21,09888981;29,627896;24,51749906;21,54265446;4,499515098;8,286468378;17,45168788;23,32600694;27,78357017;21,67664873;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5677;13,53297098;38,67335863;29,59565355;12,84463558;2,508731894;21,15850899;30,10224226;24,40650987;21,51163507;3,398445377;13,2686284;18,11295467;23,31764922;28,97747003;24,64000318;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5678;12,82448635;35,44244001;29,77069148;15,40839746;4,525021241;20,64143787;30,3822148;24,53241252;20,26049815;4,313589313;7,106292493;16,34965613;23,38610679;25,91698147;24,12879215;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5679;17,9272143;42,50573306;28,90213942;12,40010862;4,30811192;21,29164721;30,04567225;24,42186606;21,36937628;3,616733595;5,854960767;17,75266505;20,19854867;26,85458275;23,67742604;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5680;16,95613584;35,33866344;29,870769;14,59329036;5,88608468;20,75797499;30,02753109;24,23411727;21,18928103;4,587490612;8,363548765;17,81820927;21,75909009;27,26612535;23,97244514;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5681;19,65915157;32,83778325;30,86273817;17,03267306;3,093699025;21,45291143;29,78804095;23,50164558;21,02339666;3,89896413;11,68550567;16,91913895;21,83681375;27,31132628;21,73518421;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5682;19,22860001;38,40259278;28,22309841;15,69099896;3,833956933;21,53069236;30,24438386;24,12317013;20,24861002;4,565350496;13,45982992;17,6147737;20,52724874;30,11853022;24,54497958;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5683;17,35945242;34,91347716;28,66993323;15,72787308;2,947164802;21,38505721;29,40914825;23,25544825;21,69097255;3,908412513;12,6463501;16,3927419;21,48117958;31,21133224;21,70737427;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5684;15,23864904;41,38216445;32,19440041;15,09856873;6,314515276;20,41896975;30,65932;24,18878812;21,43135959;4,209423027;11,86699363;17,51668118;21,78507901;30,25863714;22,86144245;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5685;19,90406851;32,91820133;31,91096777;12,86555881;6,187424387;21,09678214;30,13868885;23,63107581;21,36562771;4,181865984;13,35500362;18,34804599;21,165115;31,20003248;24,03744247;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5686;13,53744845;35,53406829;29,85459472;14,90511119;2,597474753;21,69047435;30,82322598;23,91572885;20,90033172;3,350486812;13,64268372;15,74042963;22,22145068;28,74060813;23,46240468;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5687;16,46055282;40,89834358;29,67281945;13,50549042;5,483840687;21,46297836;29,48433679;23,80578827;20,91262024;3,54263357;9,706816865;17,12233936;22,01571526;30,04054831;22,73847622;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5688;19,67987695;41,6100747;28,85276781;15,64822999;3,619413922;21,63968835;29,74788812;24,08249983;21,30525514;3,537001944;9,654414117;16,00552688;21,51430879;27,48744751;23,71706007;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5689;19,73700295;39,30682704;27,21123098;14,35478539;5,079860498;20,50710658;29,78295049;23,0838977;21,18985442;4,357616195;11,42654903;15,62958193;22,52660415;28,64948743;21,33865667;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5690;18,72992649;40,61693336;29,98060442;11,88200539;5,959057575;21,23439434;30,65362407;24,24409705;20,37357022;4,098132893;7,01220129;16,78810304;21,61846979;26,05925875;21,32302825;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5691;19,69821413;42,50402229;32,61406658;11,38691665;3,1715894;20,58969306;29,95728457;23,60736338;21,09306756;4,432705298;12,53435326;17,34105637;21,56773517;29,3774318;24,11786921;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5692;18,85016045;36,33948178;32,67540538;9,763261294;6,401591562;21,76283887;30,02930183;23,19372711;20,67209678;3,598905425;7,458431404;17,98761842;21,47563405;31,18957164;23,28831823;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5693;11,61982567;43,45543132;30,71185327;16,10255631;4,835990032;20,78771931;29,4357584;23,03518122;21,29754665;3,882817141;9,525229586;15,76890478;20,18807788;29,83335441;21,77275568;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5694;15,55692385;36,75531742;32,44848813;16,50385632;6,118674902;21,29064072;29,90760307;23,56353573;20,67820773;4,382496831;11,337397;17,03013333;21,88887331;29,60068771;21,10016882;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5695;16,36279646;39,54338897;27,18043768;14,12927667;6,127030931;20,8972492;29,82174767;23,04380381;21,58572255;4,428513296;12,16896099;16,71895557;22,34728439;25,84613593;24,03018708;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5696;14,67069234;39,7092372;29,65486465;14,46235869;3,257496948;21,4021142;30,09085336;23,92916914;21,77290894;4,422083582;8,29615095;17,73792658;20,97310113;29,3147148;22,65609938;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5697;18,55925339;37,86578719;28,87463088;15,09637805;4,990619815;21,28702745;29,52186435;24,21688686;20,41899671;3,845928786;7,371388269;17,62141918;21,08257256;30,84046182;22,59912895;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5698;13,1711576;36,85724428;28,60545027;9,977077323;5,254042864;21,30990503;30,29764628;24,50331159;21,31605072;4,472728104;10,65879566;17,33998363;21,57320074;29,83217093;22,27402232;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5699;19,88461095;38,68787638;30,54983557;13,90880862;6,405583305;21,76279323;30,13670509;23,5920302;21,24182317;3,496905131;13,1191517;17,85409374;21,13652114;26,51983728;22,92819676;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5700;13,57895808;39,35654637;29,0472721;15,00608605;4,348776854;21,2138043;30,65043086;23,85147442;20,89135771;4,634521549;7,774665761;18,35282572;23,28825555;31,22722222;24,68517576;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5701;20,43790485;41,28010747;27,93670797;13,29600343;3,86150186;23,0113136;26,08469523;25,36010767;17,94889966;5,144185991;11,72101804;18,70089891;20,67920099;27,56378082;22,78639477;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5702;14,14674857;40,89652821;29,61382149;9,266034794;3,72661084;24,03316675;26,6014359;26,13871878;19,1976011;6,018402081;11,75033346;17,58291838;22,11218594;25,80497454;23,039926;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5703;19,12019484;38,55081848;32,38169309;8,825813473;2,821548433;24,08671983;25,8097162;26,18723064;17,9749682;6,154693753;11,28785507;19,29916382;20,41310886;26,00723771;23,68751027;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5704;22,55227071;39,84492093;25,95670567;13,11636005;3,614348786;22,9076137;26,75899573;24,90881513;18,39363191;5,650131742;11,10541205;16,86421352;21,62382882;27,53142438;21,81225841;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5705;14,80813122;39,41382507;32,69933307;12,77410518;2,81807574;23,56344882;26,57787316;24,94280873;18,64493916;5,241355523;11,11498923;17,85996129;22,43475646;25,96755423;22,03353374;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5706;20,74308373;38,63631077;31,65299709;8,769801969;3,387411024;23,60766594;25,8886688;25,59024659;18,91880829;4,861641265;11,66300849;16,85854693;22,20105651;26,65895523;24,48220753;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5707;13,69977429;39,51961928;28,38619096;10,1377576;2,090633692;23,13511241;27,28552122;26,31081864;19,23284628;5,498608226;12,5698618;19,20981676;22,26082248;26,50101758;23,69013826;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
5708;17,20006823;38,56056688;30,46427306;10,51520888;2,743886925;23,68979225;26,32921468;25,73751569;19,35826258;5,685445417;11,93861851;17,21515914;20,68518599;27,3254176;24,50685462;9,63;19,83;0,63;68,13;100;20,28;0;3,5;6,5;2,8;0;1;23.09.2022
